Domain,Project,Task,Details,Start,End,TimeZone,Duration,Decimal Duration,Project-Extra-1,Project-Extra-2,Task-Extra-1,Task-Extra-2
work,industry,demonstration,,2019-06-06 11:10,2019-06-06 12:31,UTC+2:00,1:21,1.35,,,,
other,break,lunch,,2019-06-06 12:31,2019-06-06 13:09,UTC+2:00,0:38,0.6333333333333333,,,,
work,industry,projectB,,2019-06-06 13:09,2019-06-06 13:10,UTC+2:00,0:01,0.016666666666666666,,,,
work,industry,demonstration,,2019-06-06 13:10,2019-06-06 19:34,UTC+2:00,6:24,6.4,,,,
work,administrative,mail,,2019-06-07 10:06,2019-06-07 10:30,UTC+2:00,0:24,0.4,,,,
work,industry,demonstration,,2019-06-07 10:30,2019-06-07 12:30,UTC+2:00,2:00,2.0,,,,
other,break,lunch,,2019-06-07 12:30,2019-06-07 13:30,UTC+2:00,1:00,1.0,,,,
work,industry,demonstration,,2019-06-07 13:20,2019-06-07 13:59,UTC+2:00,0:39,0.65,,,,
work,administrative,meeting,,2019-06-07 13:59,2019-06-07 14:16,UTC+2:00,0:17,0.2833333333333333,,,,
work,industry,demonstration,,2019-06-07 14:16,2019-06-07 16:45,UTC+2:00,2:29,2.4833333333333334,,,,
work,research,teaching,,2019-06-10 16:45,2019-06-10 20:02,UTC+2:00,3:17,3.283333333333333,,,,
work,research,teaching,,2019-06-11 09:30,2019-06-11 11:30,UTC+2:00,2:00,2.0,,,,
work,administrative,mail,,2019-06-11 11:30,2019-06-11 12:15,UTC+2:00,0:45,0.75,,,,
other,break,lunch,,2019-06-11 12:15,2019-06-11 13:06,UTC+2:00,0:51,0.85,,,,
work,administrative,mail,,2019-06-11 13:06,2019-06-11 13:17,UTC+2:00,0:11,0.18333333333333332,,,,
work,industry,training,,2019-06-11 13:17,2019-06-11 13:45,UTC+2:00,0:28,0.4666666666666667,,,,
work,industry,demonstration,,2019-06-11 13:45,2019-06-11 14:00,UTC+2:00,0:15,0.25,,,,
work,research,seminar,,2019-06-11 14:00,2019-06-11 14:27,UTC+2:00,0:27,0.45,,,,
work,industry,demonstration,,2019-06-11 14:27,2019-06-11 15:00,UTC+2:00,0:33,0.55,,,,
work,research,seminar,,2019-06-11 15:00,2019-06-11 15:50,UTC+2:00,0:50,0.8333333333333334,,,,
work,industry,demonstration,,2019-06-11 15:50,2019-06-11 20:41,UTC+2:00,4:51,4.85,,,,
work,administrative,mail,,2019-06-12 09:54,2019-06-12 10:02,UTC+2:00,0:08,0.13333333333333333,,,,
work,industry,demonstration,,2019-06-12 10:02,2019-06-12 10:40,UTC+2:00,0:38,0.6333333333333333,,,,
work,industry,training,,2019-06-12 10:40,2019-06-12 11:29,UTC+2:00,0:49,0.8166666666666667,,,,
work,industry,demonstration,,2019-06-12 11:29,2019-06-12 12:13,UTC+2:00,0:44,0.7333333333333333,,,,
other,break,lunch,,2019-06-12 12:13,2019-06-12 12:51,UTC+2:00,0:38,0.6333333333333333,,,,
work,industry,demonstration,,2019-06-12 12:51,2019-06-12 19:50,UTC+2:00,6:59,6.983333333333333,,,,
work,administrative,mail,,2019-06-13 09:43,2019-06-13 09:50,UTC+2:00,0:07,0.11666666666666667,,,,
work,public,presentation,,2019-06-13 09:50,2019-06-13 11:12,UTC+2:00,1:22,1.3666666666666667,,,,
work,industry,demonstration,,2019-06-13 11:12,2019-06-13 12:25,UTC+2:00,1:13,1.2166666666666666,,,,
other,break,lunch,,2019-06-13 12:25,2019-06-13 13:00,UTC+2:00,0:35,0.5833333333333334,,,,
work,industry,demonstration,,2019-06-13 13:00,2019-06-13 21:58,UTC+2:00,8:58,8.966666666666667,,,,
work,administrative,mail,,2019-06-14 09:56,2019-06-14 10:10,UTC+2:00,0:14,0.23333333333333334,,,,
work,public,presentation,,2019-06-14 10:10,2019-06-14 10:53,UTC+2:00,0:43,0.7166666666666667,,,,
work,industry,demonstration,,2019-06-14 10:53,2019-06-14 12:30,UTC+2:00,1:37,1.6166666666666667,,,,
other,break,lunch,,2019-06-14 12:30,2019-06-14 13:05,UTC+2:00,0:35,0.5833333333333334,,,,
work,industry,demonstration,,2019-06-14 13:05,2019-06-14 15:00,UTC+2:00,1:55,1.9166666666666667,,,,
work,administrative,mail,,2019-06-17 09:52,2019-06-17 10:08,UTC+2:00,0:16,0.26666666666666666,,,,
work,industry,demonstration,,2019-06-17 10:08,2019-06-17 10:26,UTC+2:00,0:18,0.3,,,,
work,industry,training,,2019-06-17 10:26,2019-06-17 12:25,UTC+2:00,1:59,1.9833333333333334,,,,
other,break,lunch,,2019-06-17 12:25,2019-06-17 13:03,UTC+2:00,0:38,0.6333333333333333,,,,
work,administrative,meeting,,2019-06-17 13:03,2019-06-17 13:30,UTC+2:00,0:27,0.45,,,,
work,industry,demonstration,,2019-06-17 13:30,2019-06-17 14:50,UTC+2:00,1:20,1.3333333333333333,,,,
work,public,presentation,,2019-06-17 14:50,2019-06-17 15:17,UTC+2:00,0:27,0.45,,,,
work,industry,demonstration,,2019-06-17 15:17,2019-06-17 16:10,UTC+2:00,0:53,0.8833333333333333,,,,
work,industry,training,,2019-06-17 16:10,2019-06-17 16:57,UTC+2:00,0:47,0.7833333333333333,,,,
work,industry,demonstration,,2019-06-17 16:57,2019-06-17 20:56,UTC+2:00,3:59,3.9833333333333334,,,,
work,administrative,mail,,2019-06-18 10:35,2019-06-18 10:45,UTC+2:00,0:10,0.16666666666666666,,,,
work,industry,demonstration,,2019-06-18 10:45,2019-06-18 12:20,UTC+2:00,1:35,1.5833333333333333,,,,
other,break,lunch,,2019-06-18 12:20,2019-06-18 13:00,UTC+2:00,0:40,0.6666666666666666,,,,
work,industry,demonstration,,2019-06-18 13:00,2019-06-18 19:23,UTC+2:00,6:23,6.383333333333334,,,,
work,industry,demonstration,,2019-06-18 20:22,2019-06-19 00:00,UTC+2:00,3:38,3.6333333333333333,,,,
work,industry,demonstration,,2019-06-19 00:00,2019-06-19 00:36,UTC+2:00,0:36,0.6,,,,
work,administrative,paperwork,,2019-06-19 09:47,2019-06-19 09:48,UTC+2:00,0:01,0.016666666666666666,,,,
work,administrative,mail,,2019-06-19 09:48,2019-06-19 09:50,UTC+2:00,0:02,0.03333333333333333,,,,
work,administrative,mail,,2019-06-19 09:50,2019-06-19 10:16,UTC+2:00,0:26,0.43333333333333335,,,,
work,industry,demonstration,,2019-06-19 10:16,2019-06-19 12:25,UTC+2:00,2:09,2.15,,,,
other,break,lunch,,2019-06-19 12:25,2019-06-19 12:58,UTC+2:00,0:33,0.55,,,,
work,industry,demonstration,,2019-06-19 12:58,2019-06-20 00:00,UTC+2:00,11:02,11.033333333333333,,,,
work,industry,demonstration,,2019-06-20 00:00,2019-06-20 00:25,UTC+2:00,0:25,0.4166666666666667,,,,
work,industry,demonstration,,2019-06-20 11:00,2019-06-20 20:13,UTC+2:00,9:13,9.216666666666667,,,,
work,administrative,mail,,2019-06-24 09:43,2019-06-24 10:20,UTC+2:00,0:37,0.6166666666666667,,,,
work,research,writing,,2019-06-24 10:20,2019-06-24 12:18,UTC+2:00,1:58,1.9666666666666666,,,,
other,break,lunch,,2019-06-24 12:18,2019-06-24 13:06,UTC+2:00,0:48,0.8,,,,
work,administrative,meeting,,2019-06-24 13:06,2019-06-24 14:00,UTC+2:00,0:54,0.9,,,,
work,research,writing,,2019-06-24 14:00,2019-06-24 15:20,UTC+2:00,1:20,1.3333333333333333,,,,
work,industry,training,,2019-06-24 15:20,2019-06-24 18:30,UTC+2:00,3:10,3.1666666666666665,,,,
work,administrative,travel,,2019-06-25 08:00,2019-06-25 14:00,UTC+2:00,6:00,6.0,,,,
work,industry,demonstration,,2019-06-25 14:00,2019-06-26 00:00,UTC+2:00,10:00,10.0,,,,
work,industry,demonstration,,2019-06-26 00:00,2019-06-26 01:00,UTC+2:00,1:00,1.0,,,,
other,break,lunch,,2019-06-26 12:33,2019-06-26 13:00,UTC+2:00,0:27,0.45,,,,
work,industry,demonstration,,2019-06-26 13:00,2019-06-27 00:00,UTC+2:00,11:00,11.0,,,,
work,industry,demonstration,,2019-06-27 00:00,2019-06-27 03:49,UTC+2:00,3:49,3.816666666666667,,,,
work,industry,demonstration,,2019-06-27 09:20,2019-06-28 00:00,UTC+2:00,14:40,14.666666666666666,,,,
work,industry,demonstration,,2019-06-28 00:00,2019-06-28 04:00,UTC+2:00,4:00,4.0,,,,
work,administrative,travel,,2019-06-28 11:36,2019-06-28 18:10,UTC+2:00,6:34,6.566666666666666,,,,
work,administrative,mail,,2019-07-01 09:24,2019-07-01 09:31,UTC+2:00,0:07,0.11666666666666667,,,,
work,administrative,paperwork,,2019-07-01 09:31,2019-07-01 12:23,UTC+2:00,2:52,2.8666666666666667,,,,
other,break,lunch,,2019-07-01 12:23,2019-07-01 13:02,UTC+2:00,0:39,0.65,,,,
work,administrative,meeting,,2019-07-01 13:02,2019-07-01 14:06,UTC+2:00,1:04,1.0666666666666667,,,,
work,industry,training,,2019-07-01 14:06,2019-07-01 16:04,UTC+2:00,1:58,1.9666666666666666,,,,
work,administrative,meeting,,2019-07-01 16:04,2019-07-01 16:48,UTC+2:00,0:44,0.7333333333333333,,,,
work,administrative,paperwork,,2019-07-01 16:48,2019-07-01 18:19,UTC+2:00,1:31,1.5166666666666666,,,,
work,administrative,mail,,2019-07-02 10:25,2019-07-02 10:30,UTC+2:00,0:05,0.08333333333333333,,,,
work,administrative,paperwork,,2019-07-02 10:30,2019-07-02 12:21,UTC+2:00,1:51,1.85,,,,
other,break,lunch,,2019-07-02 12:21,2019-07-02 13:07,UTC+2:00,0:46,0.7666666666666667,,,,
work,administrative,mail,,2019-07-02 13:07,2019-07-02 13:12,UTC+2:00,0:05,0.08333333333333333,,,,
work,industry,training,,2019-07-02 13:12,2019-07-02 17:49,UTC+2:00,4:37,4.616666666666666,,,,
work,research,vision,,2019-07-02 17:49,2019-07-02 18:00,UTC+2:00,0:11,0.18333333333333332,,,,
work,industry,training,,2019-07-02 18:00,2019-07-02 18:42,UTC+2:00,0:42,0.7,,,,
work,administrative,tours,,2019-07-03 09:00,2019-07-03 12:01,UTC+2:00,3:01,3.0166666666666666,,,,
other,break,lunch,,2019-07-03 12:01,2019-07-03 12:40,UTC+2:00,0:39,0.65,,,,
work,administrative,tours,,2019-07-03 12:40,2019-07-03 16:36,UTC+2:00,3:56,3.933333333333333,,,,
work,research,vision,,2019-07-03 16:36,2019-07-03 19:34,UTC+2:00,2:58,2.966666666666667,,,,
work,administrative,mail,,2019-07-04 11:21,2019-07-04 12:23,UTC+2:00,1:02,1.0333333333333334,,,,
other,break,lunch,,2019-07-04 12:23,2019-07-04 13:04,UTC+2:00,0:41,0.6833333333333333,,,,
work,research,vision,,2019-07-04 13:04,2019-07-04 17:43,UTC+2:00,4:39,4.65,,,,
work,administrative,meeting,,2019-07-04 17:43,2019-07-04 20:28,UTC+2:00,2:45,2.75,,,,
work,administrative,paperwork,,2019-07-04 20:28,2019-07-04 20:46,UTC+2:00,0:18,0.3,,,,
work,administrative,mail,,2019-07-05 11:10,2019-07-05 11:23,UTC+2:00,0:13,0.21666666666666667,,,,
work,research,writing,,2019-07-05 11:23,2019-07-05 15:13,UTC+2:00,3:50,3.8333333333333335,,,,
work,research,writing,,2019-07-07 19:30,2019-07-07 22:00,UTC+2:00,2:30,2.5,,,,
work,industry,training,,2019-07-08 09:52,2019-07-08 11:03,UTC+2:00,1:11,1.1833333333333333,,,,
work,industry,projectA,,2019-07-08 11:03,2019-07-08 11:24,UTC+2:00,0:21,0.35,,,,
work,industry,training,,2019-07-08 11:24,2019-07-08 12:14,UTC+2:00,0:50,0.8333333333333334,,,,
other,break,lunch,,2019-07-08 12:14,2019-07-08 12:56,UTC+2:00,0:42,0.7,,,,
work,administrative,meeting,,2019-07-08 12:56,2019-07-08 14:21,UTC+2:00,1:25,1.4166666666666667,,,,
work,research,teaching,,2019-07-08 14:21,2019-07-08 16:05,UTC+2:00,1:44,1.7333333333333334,,,,
work,industry,training,,2019-07-08 16:05,2019-07-08 17:45,UTC+2:00,1:40,1.6666666666666667,,,,
work,industry,projectA,,2019-07-08 17:45,2019-07-08 18:10,UTC+2:00,0:25,0.4166666666666667,,,,
work,research,writing,,2019-07-08 20:56,2019-07-08 23:00,UTC+2:00,2:04,2.066666666666667,,,,
work,administrative,meeting,,2019-07-09 11:00,2019-07-09 12:27,UTC+2:00,1:27,1.45,,,,
other,break,lunch,,2019-07-09 12:27,2019-07-09 13:00,UTC+2:00,0:33,0.55,,,,
work,industry,demonstration,,2019-07-09 13:00,2019-07-09 13:13,UTC+2:00,0:13,0.21666666666666667,,,,
work,industry,projectA,,2019-07-09 13:13,2019-07-09 13:20,UTC+2:00,0:07,0.11666666666666667,,,,
work,industry,training,,2019-07-09 13:20,2019-07-09 17:48,UTC+2:00,4:28,4.466666666666667,,,,
work,administrative,paperwork,,2019-07-09 17:48,2019-07-09 18:15,UTC+2:00,0:27,0.45,,,,
work,administrative,mail,,2019-07-09 19:10,2019-07-09 19:45,UTC+2:00,0:35,0.5833333333333334,,,,
work,industry,projectB,,2019-07-09 19:45,2019-07-09 20:00,UTC+2:00,0:15,0.25,,,,
work,administrative,mail,,2019-07-10 08:56,2019-07-10 09:10,UTC+2:00,0:14,0.23333333333333334,,,,
work,industry,training,,2019-07-10 09:10,2019-07-10 12:23,UTC+2:00,3:13,3.216666666666667,,,,
other,break,lunch,,2019-07-10 12:23,2019-07-10 13:03,UTC+2:00,0:40,0.6666666666666666,,,,
work,research,meeting,,2019-07-10 13:03,2019-07-10 13:30,UTC+2:00,0:27,0.45,,,,
work,industry,projectA,,2019-07-10 13:30,2019-07-10 14:00,UTC+2:00,0:30,0.5,,,,
work,research,writing,,2019-07-10 14:00,2019-07-10 16:18,UTC+2:00,2:18,2.3,,,,
work,industry,training,,2019-07-10 16:18,2019-07-10 16:45,UTC+2:00,0:27,0.45,,,,
work,research,writing,,2019-07-10 16:45,2019-07-10 17:42,UTC+2:00,0:57,0.95,,,,
work,administrative,mail,,2019-07-10 17:42,2019-07-10 17:45,UTC+2:00,0:03,0.05,,,,
work,administrative,paperwork,,2019-07-10 17:45,2019-07-10 18:30,UTC+2:00,0:45,0.75,,,,
work,research,writing,,2019-07-10 18:30,2019-07-10 20:09,UTC+2:00,1:39,1.65,,,,
work,administrative,paperwork,,2019-07-10 20:09,2019-07-10 20:20,UTC+2:00,0:11,0.18333333333333332,,,,
work,research,writing,,2019-07-10 20:20,2019-07-10 22:45,UTC+2:00,2:25,2.4166666666666665,,,,
work,industry,training,,2019-07-11 10:30,2019-07-11 12:21,UTC+2:00,1:51,1.85,,,,
other,break,lunch,,2019-07-11 12:21,2019-07-11 12:56,UTC+2:00,0:35,0.5833333333333334,,,,
work,industry,training,,2019-07-11 12:56,2019-07-11 18:00,UTC+2:00,5:04,5.066666666666666,,,,
work,industry,training,,2019-07-11 19:00,2019-07-11 19:30,UTC+2:00,0:30,0.5,,,,
work,research,writing,,2019-07-12 09:40,2019-07-12 13:37,UTC+2:00,3:57,3.95,,,,
work,administrative,mail,,2019-07-12 13:37,2019-07-12 15:00,UTC+2:00,1:23,1.3833333333333333,,,,
work,research,reading,,2019-07-12 16:10,2019-07-12 17:36,UTC+2:00,1:26,1.4333333333333333,,,,
work,research,writing,,2019-07-14 18:45,2019-07-14 19:55,UTC+2:00,1:10,1.1666666666666667,,,,
work,administrative,mail,,2019-07-15 09:11,2019-07-15 09:25,UTC+2:00,0:14,0.23333333333333334,,,,
work,industry,training,,2019-07-15 09:25,2019-07-15 11:16,UTC+2:00,1:51,1.85,,,,
work,research,writing,,2019-07-15 11:16,2019-07-15 12:25,UTC+2:00,1:09,1.15,,,,
other,break,lunch,,2019-07-15 12:25,2019-07-15 12:55,UTC+2:00,0:30,0.5,,,,
work,administrative,meeting,,2019-07-15 12:55,2019-07-15 13:44,UTC+2:00,0:49,0.8166666666666667,,,,
work,industry,training,,2019-07-15 13:44,2019-07-15 15:00,UTC+2:00,1:16,1.2666666666666666,,,,
work,administrative,travel,,2019-07-15 15:00,2019-07-15 18:00,UTC+2:00,3:00,3.0,,,,
work,industry,training,,2019-07-15 21:33,2019-07-15 22:30,UTC+2:00,0:57,0.95,,,,
work,administrative,travel,,2019-07-16 07:00,2019-07-16 07:15,UTC+2:00,0:15,0.25,,,,
work,industry,training,,2019-07-16 07:15,2019-07-16 12:27,UTC+2:00,5:12,5.2,,,,
other,break,lunch,,2019-07-16 12:27,2019-07-16 13:10,UTC+2:00,0:43,0.7166666666666667,,,,
work,industry,training,,2019-07-16 13:10,2019-07-16 17:15,UTC+2:00,4:05,4.083333333333333,,,,
work,industry,training,,2019-07-16 21:00,2019-07-16 22:12,UTC+2:00,1:12,1.2,,,,
work,industry,training,,2019-07-17 08:00,2019-07-17 12:16,UTC+2:00,4:16,4.266666666666667,,,,
other,break,lunch,,2019-07-17 12:16,2019-07-17 13:04,UTC+2:00,0:48,0.8,,,,
work,industry,training,,2019-07-17 13:04,2019-07-17 17:48,UTC+2:00,4:44,4.733333333333333,,,,
work,industry,training,,2019-07-17 21:02,2019-07-17 22:30,UTC+2:00,1:28,1.4666666666666666,,,,
work,industry,training,,2019-07-18 08:00,2019-07-18 12:15,UTC+2:00,4:15,4.25,,,,
other,break,lunch,,2019-07-18 12:15,2019-07-18 13:15,UTC+2:00,1:00,1.0,,,,
work,industry,training,,2019-07-18 13:15,2019-07-18 16:34,UTC+2:00,3:19,3.316666666666667,,,,
work,administrative,travel,,2019-07-18 16:34,2019-07-18 20:46,UTC+2:00,4:12,4.2,,,,
work,industry,meeting,,2019-07-19 09:00,2019-07-19 10:53,UTC+2:00,1:53,1.8833333333333333,,,,
work,research,presentation,,2019-07-19 10:53,2019-07-19 11:59,UTC+2:00,1:06,1.1,,,,
work,industry,training,,2019-07-22 09:25,2019-07-22 09:43,UTC+2:00,0:18,0.3,,,,
work,administrative,paperwork,,2019-07-22 09:43,2019-07-22 10:00,UTC+2:00,0:17,0.2833333333333333,,,,
work,public,paperwork,,2019-07-22 10:00,2019-07-22 11:21,UTC+2:00,1:21,1.35,,,,
work,public,meeting,,2019-07-22 11:55,2019-07-22 12:15,UTC+2:00,0:20,0.3333333333333333,,,,
other,break,lunch,,2019-07-22 12:15,2019-07-22 13:00,UTC+2:00,0:45,0.75,,,,
work,administrative,meeting,,2019-07-22 13:00,2019-07-22 13:30,UTC+2:00,0:30,0.5,,,,
work,administrative,paperwork,,2019-07-22 13:30,2019-07-22 14:30,UTC+2:00,1:00,1.0,,,,
work,research,student,,2019-07-22 14:30,2019-07-22 14:54,UTC+2:00,0:24,0.4,,,,
work,public,paperwork,,2019-07-22 14:54,2019-07-22 16:27,UTC+2:00,1:33,1.55,,,,
work,administrative,paperwork,,2019-07-22 16:27,2019-07-22 16:34,UTC+2:00,0:07,0.11666666666666667,,,,
work,industry,training,,2019-07-22 16:34,2019-07-22 17:02,UTC+2:00,0:28,0.4666666666666667,,,,
work,research,writing,,2019-07-22 17:02,2019-07-22 17:34,UTC+2:00,0:32,0.5333333333333333,,,,
work,administrative,mail,,2019-07-23 09:26,2019-07-23 10:04,UTC+2:00,0:38,0.6333333333333333,,,,
work,industry,projectB,,2019-07-23 10:04,2019-07-23 12:21,UTC+2:00,2:17,2.283333333333333,,,,
other,break,lunch,,2019-07-23 12:21,2019-07-23 13:00,UTC+2:00,0:39,0.65,,,,
work,research,machine learning,,2019-07-23 13:00,2019-07-23 14:00,UTC+2:00,1:00,1.0,,,,
work,research,student,,2019-07-23 14:00,2019-07-23 15:00,UTC+2:00,1:00,1.0,,,,
work,research,meeting,,2019-07-23 15:00,2019-07-23 15:45,UTC+2:00,0:45,0.75,,,,
work,administrative,paperwork,,2019-07-23 15:45,2019-07-23 17:05,UTC+2:00,1:20,1.3333333333333333,,,,
work,administrative,environment,,2019-07-23 17:05,2019-07-23 17:20,UTC+2:00,0:15,0.25,,,,
work,industry,projectA,,2019-07-23 17:20,2019-07-23 19:00,UTC+2:00,1:40,1.6666666666666667,,,,
work,administrative,environment,,2019-07-23 20:00,2019-07-23 20:18,UTC+2:00,0:18,0.3,,,,
work,administrative,environment,,2019-07-24 09:57,2019-07-24 12:00,UTC+2:00,2:03,2.05,,,,
work,industry,projectA,,2019-07-24 12:00,2019-07-24 12:22,UTC+2:00,0:22,0.36666666666666664,,,,
other,break,lunch,,2019-07-24 12:22,2019-07-24 13:00,UTC+2:00,0:38,0.6333333333333333,,,,
work,public,meeting,,2019-07-24 13:00,2019-07-24 14:16,UTC+2:00,1:16,1.2666666666666666,,,,
work,industry,projectA,,2019-07-24 14:16,2019-07-24 16:35,UTC+2:00,2:19,2.316666666666667,,,,
work,administrative,paperwork,,2019-07-24 16:35,2019-07-24 18:00,UTC+2:00,1:25,1.4166666666666667,,,,
work,research,writing,,2019-07-25 09:25,2019-07-25 10:26,UTC+2:00,1:01,1.0166666666666666,,,,
work,industry,demonstration,,2019-07-25 11:00,2019-07-25 11:57,UTC+2:00,0:57,0.95,,,,
work,administrative,mail,,2019-07-25 11:57,2019-07-25 12:28,UTC+2:00,0:31,0.5166666666666667,,,,
other,break,lunch,,2019-07-25 12:28,2019-07-25 13:03,UTC+2:00,0:35,0.5833333333333334,,,,
work,research,writing,,2019-07-25 13:03,2019-07-25 14:51,UTC+2:00,1:48,1.8,,,,
work,administrative,environment,,2019-07-25 14:51,2019-07-25 14:59,UTC+2:00,0:08,0.13333333333333333,,,,
work,administrative,meeting,,2019-07-25 14:59,2019-07-25 16:00,UTC+2:00,1:01,1.0166666666666666,,,,
work,administrative,environment,,2019-07-25 16:00,2019-07-25 18:00,UTC+2:00,2:00,2.0,,,,
work,administrative,mail,,2019-07-26 09:31,2019-07-26 10:40,UTC+2:00,1:09,1.15,,,,
work,industry,training,,2019-07-26 10:40,2019-07-26 11:00,UTC+2:00,0:20,0.3333333333333333,,,,
work,industry,projectA,,2019-07-26 11:00,2019-07-26 11:09,UTC+2:00,0:09,0.15,,,,
work,research,machine learning,,2019-07-26 11:09,2019-07-26 11:45,UTC+2:00,0:36,0.6,,,,
work,industry,training,,2019-07-26 11:45,2019-07-26 12:08,UTC+2:00,0:23,0.38333333333333336,,,,
work,research,machine learning,,2019-07-26 12:08,2019-07-26 12:23,UTC+2:00,0:15,0.25,,,,
other,break,lunch,,2019-07-26 12:23,2019-07-26 13:00,UTC+2:00,0:37,0.6166666666666667,,,,
work,research,machine learning,,2019-07-26 13:00,2019-07-26 16:06,UTC+2:00,3:06,3.1,,,,
work,research,writing,,2019-07-26 16:06,2019-07-26 16:47,UTC+2:00,0:41,0.6833333333333333,,,,
work,research,writing,,2019-07-28 19:01,2019-07-28 20:22,UTC+2:00,1:21,1.35,,,,
work,administrative,mail,,2019-07-29 09:31,2019-07-29 10:00,UTC+2:00,0:29,0.48333333333333334,,,,
work,industry,projectA,,2019-07-29 10:00,2019-07-29 12:23,UTC+2:00,2:23,2.3833333333333333,,,,
other,break,lunch,,2019-07-29 12:23,2019-07-29 13:01,UTC+2:00,0:38,0.6333333333333333,,,,
work,administrative,meeting,,2019-07-29 13:01,2019-07-29 14:38,UTC+2:00,1:37,1.6166666666666667,,,,
work,research,machine learning,,2019-07-29 14:38,2019-07-29 14:53,UTC+2:00,0:15,0.25,,,,
work,administrative,mail,,2019-07-29 14:53,2019-07-29 15:07,UTC+2:00,0:14,0.23333333333333334,,,,
work,industry,projectA,,2019-07-29 15:07,2019-07-29 16:30,UTC+2:00,1:23,1.3833333333333333,,,,
work,research,machine learning,,2019-07-29 16:30,2019-07-29 18:41,UTC+2:00,2:11,2.183333333333333,,,,
work,industry,projectA,,2019-07-29 18:41,2019-07-29 19:55,UTC+2:00,1:14,1.2333333333333334,,,,
work,research,machine learning,,2019-07-30 09:00,2019-07-30 09:13,UTC+2:00,0:13,0.21666666666666667,,,,
work,administrative,mail,,2019-07-30 09:13,2019-07-30 09:47,UTC+2:00,0:34,0.5666666666666667,,,,
work,research,machine learning,,2019-07-30 09:47,2019-07-30 09:52,UTC+2:00,0:05,0.08333333333333333,,,,
work,research,writing,,2019-07-30 09:52,2019-07-30 12:20,UTC+2:00,2:28,2.466666666666667,,,,
other,break,lunch,,2019-07-30 12:20,2019-07-30 13:02,UTC+2:00,0:42,0.7,,,,
work,industry,training,,2019-07-30 13:02,2019-07-30 13:19,UTC+2:00,0:17,0.2833333333333333,,,,
work,administrative,mail,,2019-07-30 13:19,2019-07-30 15:01,UTC+2:00,1:42,1.7,,,,
work,industry,projectA,,2019-07-30 15:01,2019-07-30 16:30,UTC+2:00,1:29,1.4833333333333334,,,,
work,industry,training,,2019-07-30 16:30,2019-07-30 16:46,UTC+2:00,0:16,0.26666666666666666,,,,
work,administrative,mail,,2019-07-30 16:46,2019-07-30 18:00,UTC+2:00,1:14,1.2333333333333334,,,,
work,research,machine learning,,2019-07-30 19:03,2019-07-30 19:13,UTC+2:00,0:10,0.16666666666666666,,,,
work,research,writing,,2019-07-30 21:00,2019-07-30 23:00,UTC+2:00,2:00,2.0,,,,
work,administrative,mail,,2019-07-31 09:12,2019-07-31 09:45,UTC+2:00,0:33,0.55,,,,
work,administrative,paperwork,,2019-07-31 09:45,2019-07-31 10:05,UTC+2:00,0:20,0.3333333333333333,,,,
work,industry,projectB,,2019-07-31 10:05,2019-07-31 11:37,UTC+2:00,1:32,1.5333333333333334,,,,
work,research,machine learning,,2019-07-31 11:37,2019-07-31 12:17,UTC+2:00,0:40,0.6666666666666666,,,,
work,public,paperwork,,2019-07-31 12:17,2019-07-31 12:22,UTC+2:00,0:05,0.08333333333333333,,,,
other,break,lunch,,2019-07-31 12:22,2019-07-31 13:46,UTC+2:00,1:24,1.4,,,,
work,research,writing,,2019-07-31 13:46,2019-07-31 14:00,UTC+2:00,0:14,0.23333333333333334,,,,
work,research,teaching,,2019-07-31 14:00,2019-07-31 14:25,UTC+2:00,0:25,0.4166666666666667,,,,
work,public,paperwork,,2019-07-31 14:25,2019-07-31 15:09,UTC+2:00,0:44,0.7333333333333333,,,,
work,research,machine learning,,2019-07-31 15:09,2019-07-31 19:05,UTC+2:00,3:56,3.933333333333333,,,,
work,administrative,mail,,2019-08-01 09:30,2019-08-01 10:30,UTC+2:00,1:00,1.0,,,,
work,administrative,paperwork,,2019-08-01 10:30,2019-08-01 12:22,UTC+2:00,1:52,1.8666666666666667,,,,
other,break,lunch,,2019-08-01 12:22,2019-08-01 12:57,UTC+2:00,0:35,0.5833333333333334,,,,
work,administrative,paperwork,,2019-08-01 12:57,2019-08-01 13:19,UTC+2:00,0:22,0.36666666666666664,,,,
work,research,seminar,,2019-08-01 13:19,2019-08-01 13:45,UTC+2:00,0:26,0.43333333333333335,,,,
work,industry,training,,2019-08-01 13:45,2019-08-01 13:53,UTC+2:00,0:08,0.13333333333333333,,,,
work,research,seminar,,2019-08-01 13:53,2019-08-01 14:24,UTC+2:00,0:31,0.5166666666666667,,,,
work,research,seminar,,2019-08-01 14:24,2019-08-01 15:25,UTC+2:00,1:01,1.0166666666666666,,,,
work,research,student,,2019-08-01 15:25,2019-08-01 16:25,UTC+2:00,1:00,1.0,,,,
work,research,machine learning,,2019-08-01 16:25,2019-08-01 17:15,UTC+2:00,0:50,0.8333333333333334,,,,
work,public,paperwork,,2019-08-01 17:15,2019-08-01 18:37,UTC+2:00,1:22,1.3666666666666667,,,,
work,administrative,mail,,2019-08-02 08:58,2019-08-02 09:04,UTC+2:00,0:06,0.1,,,,
work,research,thesis,,2019-08-02 09:04,2019-08-02 11:08,UTC+2:00,2:04,2.066666666666667,,,,
work,public,paperwork,,2019-08-02 11:08,2019-08-02 13:48,UTC+2:00,2:40,2.6666666666666665,,,,
other,break,lunch,,2019-08-02 13:48,2019-08-02 14:28,UTC+2:00,0:40,0.6666666666666666,,,,
